location,temperature,humidity,pressure,rainfall,recordedAt,source
Minuwangoda,30.3,76,1009,47.23,2025-09-24T00:00:00.000Z,Simulated
Gampaha,28.7,88,1001,33.68,2025-09-24T00:00:00.000Z,Simulated
Ja-Ela,31.6,84,1004,56.67,2025-09-24T00:00:00.000Z,Simulated
Negombo,28.4,79,1002,58.63,2025-09-24T00:00:00.000Z,Simulated
Minuwangoda,28.0,83,1007,39.50,2025-09-25T00:00:00.000Z,Simulated
Gampaha,28.9,66,1001,19.19,2025-09-25T00:00:00.000Z,Simulated
Ja-Ela,26.5,85,1006,58.60,2025-09-25T00:00:00.000Z,Simulated
Negombo,29.9,70,1003,22.73,2025-09-25T00:00:00.000Z,Simulated
Minuwangoda,30.5,76,1001,43.16,2025-09-26T00:00:00.000Z,Simulated
Gampaha,27.1,85,1006,59.02,2025-09-26T00:00:00.000Z,Simulated
Ja-Ela,31.9,87,1003,53.25,2025-09-26T00:00:00.000Z,Simulated
Negombo,29.8,86,1005,22.98,2025-09-26T00:00:00.000Z,Simulated
Minuwangoda,26.9,76,1007,58.28,2025-09-27T00:00:00.000Z,Simulated
Gampaha,31.5,87,1007,48.59,2025-09-27T00:00:00.000Z,Simulated
Ja-Ela,26.3,72,1008,8.69,2025-09-27T00:00:00.000Z,Simulated
Negombo,31.4,86,1003,60.01,2025-09-27T00:00:00.000Z,Simulated
Minuwangoda,30.5,72,1001,76.34,2025-09-28T00:00:00.000Z,Simulated
Gampaha,28.3,69,1003,2.48,2025-09-28T00:00:00.000Z,Simulated
Ja-Ela,29.3,88,1001,31.36,2025-09-28T00:00:00.000Z,Simulated
Negombo,30.5,94,1009,49.86,2025-09-28T00:00:00.000Z,Simulated
Minuwangoda,29.2,89,1001,14.04,2025-09-29T00:00:00.000Z,Simulated
Gampaha,30.4,67,1005,12.38,2025-09-29T00:00:00.000Z,Simulated
Ja-Ela,26.8,90,1005,7.52,2025-09-29T00:00:00.000Z,Simulated
Negombo,28.8,82,1002,14.34,2025-09-29T00:00:00.000Z,Simulated
Minuwangoda,26.1,94,1007,20.34,2025-09-30T00:00:00.000Z,Simulated
Gampaha,27.2,92,1005,18.65,2025-09-30T00:00:00.000Z,Simulated
Ja-Ela,31.1,67,1006,55.82,2025-09-30T00:00:00.000Z,Simulated
Negombo,26.5,91,1008,49.84,2025-09-30T00:00:00.000Z,Simulated
Minuwangoda,31.6,80,1004,23.39,2025-10-01T00:00:00.000Z,Simulated
Gampaha,31.7,88,1004,40.64,2025-10-01T00:00:00.000Z,Simulated
Ja-Ela,26.4,71,1003,24.97,2025-10-01T00:00:00.000Z,Simulated
Negombo,27.4,87,1008,1.12,2025-10-01T00:00:00.000Z,Simulated
Minuwangoda,31.8,72,1007,27.88,2025-10-02T00:00:00.000Z,Simulated
Gampaha,26.1,70,1005,47.47,2025-10-02T00:00:00.000Z,Simulated
Ja-Ela,26.7,94,1003,5.99,2025-10-02T00:00:00.000Z,Simulated
Negombo,26.4,90,1009,48.51,2025-10-02T00:00:00.000Z,Simulated
Minuwangoda,31.6,94,1010,1.54,2025-10-03T00:00:00.000Z,Simulated
Gampaha,27.7,78,1003,4.58,2025-10-03T00:00:00.000Z,Simulated
Ja-Ela,28.3,91,1005,29.59,2025-10-03T00:00:00.000Z,Simulated
Negombo,27.7,80,1003,12.46,2025-10-03T00:00:00.000Z,Simulated
Minuwangoda,29.6,70,1010,3.48,2025-10-04T00:00:00.000Z,Simulated
Gampaha,26.1,70,1003,19.90,2025-10-04T00:00:00.000Z,Simulated
Ja-Ela,27.0,70,1004,22.23,2025-10-04T00:00:00.000Z,Simulated
Negombo,31.5,71,1007,30.19,2025-10-04T00:00:00.000Z,Simulated
Minuwangoda,29.4,68,1001,22.80,2025-10-05T00:00:00.000Z,Simulated
Gampaha,29.4,91,1009,27.61,2025-10-05T00:00:00.000Z,Simulated
Ja-Ela,30.9,91,1009,30.46,2025-10-05T00:00:00.000Z,Simulated
Negombo,31.7,69,1000,14.08,2025-10-05T00:00:00.000Z,Simulated
Minuwangoda,31.7,74,1009,20.62,2025-10-06T00:00:00.000Z,Simulated
Gampaha,26.6,94,1003,26.57,2025-10-06T00:00:00.000Z,Simulated
Ja-Ela,31.6,83,1004,37.69,2025-10-06T00:00:00.000Z,Simulated
Negombo,31.4,80,1007,12.58,2025-10-06T00:00:00.000Z,Simulated
Minuwangoda,31.6,72,1005,8.94,2025-10-07T00:00:00.000Z,Simulated
Gampaha,28.0,82,1002,25.27,2025-10-07T00:00:00.000Z,Simulated
Ja-Ela,30.7,82,1005,11.21,2025-10-07T00:00:00.000Z,Simulated
Negombo,30.4,91,1007,22.41,2025-10-07T00:00:00.000Z,Simulated
Minuwangoda,27.4,74,1002,23.71,2025-10-08T00:00:00.000Z,Simulated
Gampaha,27.4,71,1003,29.62,2025-10-08T00:00:00.000Z,Simulated
Ja-Ela,30.7,94,1007,22.66,2025-10-08T00:00:00.000Z,Simulated
Negombo,28.4,72,1001,2.79,2025-10-08T00:00:00.000Z,Simulated
Minuwangoda,28.8,72,1007,20.63,2025-10-09T00:00:00.000Z,Simulated
Gampaha,28.5,84,1001,19.26,2025-10-09T00:00:00.000Z,Simulated
Ja-Ela,27.0,74,1009,26.93,2025-10-09T00:00:00.000Z,Simulated
Negombo,27.5,91,1001,37.50,2025-10-09T00:00:00.000Z,Simulated
Minuwangoda,31.4,73,1002,5.92,2025-10-10T00:00:00.000Z,Simulated
Gampaha,27.6,83,1006,6.13,2025-10-10T00:00:00.000Z,Simulated
Ja-Ela,29.5,95,1004,40.97,2025-10-10T00:00:00.000Z,Simulated
Negombo,26.7,95,1008,44.24,2025-10-10T00:00:00.000Z,Simulated
Minuwangoda,28.9,94,1003,1.25,2025-10-11T00:00:00.000Z,Simulated
Gampaha,31.4,73,1006,21.62,2025-10-11T00:00:00.000Z,Simulated
Ja-Ela,27.8,80,1005,36.54,2025-10-11T00:00:00.000Z,Simulated
Negombo,28.2,73,1007,41.58,2025-10-11T00:00:00.000Z,Simulated
Minuwangoda,30.8,65,1005,2.02,2025-10-12T00:00:00.000Z,Simulated
Gampaha,30.2,94,1006,21.76,2025-10-12T00:00:00.000Z,Simulated
Ja-Ela,31.1,70,1005,23.91,2025-10-12T00:00:00.000Z,Simulated
Negombo,28.5,73,1005,26.32,2025-10-12T00:00:00.000Z,Simulated
Minuwangoda,28.3,68,1005,14.08,2025-10-13T00:00:00.000Z,Simulated
Gampaha,31.7,66,1004,42.90,2025-10-13T00:00:00.000Z,Simulated
Ja-Ela,28.0,88,1002,39.11,2025-10-13T00:00:00.000Z,Simulated
Negombo,28.0,77,1004,48.54,2025-10-13T00:00:00.000Z,Simulated
Minuwangoda,30.8,93,1008,26.49,2025-10-14T00:00:00.000Z,Simulated
Gampaha,27.4,84,1008,33.46,2025-10-14T00:00:00.000Z,Simulated
Ja-Ela,27.5,75,1009,39.50,2025-10-14T00:00:00.000Z,Simulated
Negombo,30.7,87,1007,8.35,2025-10-14T00:00:00.000Z,Simulated
Minuwangoda,30.3,70,1010,32.95,2025-10-15T00:00:00.000Z,Simulated
Gampaha,29.1,95,1009,31.35,2025-10-15T00:00:00.000Z,Simulated
Ja-Ela,29.0,88,1002,1.47,2025-10-15T00:00:00.000Z,Simulated
Negombo,26.6,76,1008,26.24,2025-10-15T00:00:00.000Z,Simulated
Minuwangoda,29.2,94,1006,25.55,2025-10-16T00:00:00.000Z,Simulated
Gampaha,29.2,73,1006,32.16,2025-10-16T00:00:00.000Z,Simulated
Ja-Ela,31.6,93,1007,21.13,2025-10-16T00:00:00.000Z,Simulated
Negombo,26.6,89,1003,11.91,2025-10-16T00:00:00.000Z,Simulated
Minuwangoda,28.5,90,1009,6.35,2025-10-17T00:00:00.000Z,Simulated
Gampaha,29.5,91,1002,12.27,2025-10-17T00:00:00.000Z,Simulated
Ja-Ela,30.8,70,1000,22.72,2025-10-17T00:00:00.000Z,Simulated
Negombo,31.2,94,1007,45.10,2025-10-17T00:00:00.000Z,Simulated
Minuwangoda,28.5,69,1002,6.17,2025-10-18T00:00:00.000Z,Simulated
Gampaha,27.5,79,1003,18.64,2025-10-18T00:00:00.000Z,Simulated
Ja-Ela,27.1,66,1003,39.27,2025-10-18T00:00:00.000Z,Simulated
Negombo,28.8,72,1004,47.72,2025-10-18T00:00:00.000Z,Simulated
Minuwangoda,28.0,70,1000,28.51,2025-10-19T00:00:00.000Z,Simulated
Gampaha,27.0,71,1004,10.50,2025-10-19T00:00:00.000Z,Simulated
Ja-Ela,27.3,87,1007,25.25,2025-10-19T00:00:00.000Z,Simulated
Negombo,27.9,73,1004,49.76,2025-10-19T00:00:00.000Z,Simulated
Minuwangoda,29.1,78,1001,22.61,2025-10-20T00:00:00.000Z,Simulated
Gampaha,30.2,89,1007,27.81,2025-10-20T00:00:00.000Z,Simulated
Ja-Ela,29.7,82,1003,2.25,2025-10-20T00:00:00.000Z,Simulated
Negombo,28.6,68,1004,13.42,2025-10-20T00:00:00.000Z,Simulated
Minuwangoda,27.5,95,1007,46.74,2025-10-21T00:00:00.000Z,Simulated
Gampaha,30.2,93,1004,0.52,2025-10-21T00:00:00.000Z,Simulated
Ja-Ela,31.8,85,1006,46.80,2025-10-21T00:00:00.000Z,Simulated
Negombo,31.1,72,1000,3.49,2025-10-21T00:00:00.000Z,Simulated
Minuwangoda,27.9,75,1006,16.03,2025-10-22T00:00:00.000Z,Simulated
Gampaha,30.5,89,1003,4.77,2025-10-22T00:00:00.000Z,Simulated
Ja-Ela,31.9,66,1004,47.99,2025-10-22T00:00:00.000Z,Simulated
Negombo,31.5,72,1004,35.28,2025-10-22T00:00:00.000Z,Simulated
Minuwangoda,28.0,69,1004,12.13,2025-10-23T00:00:00.000Z,Simulated
Gampaha,31.6,83,1004,44.18,2025-10-23T00:00:00.000Z,Simulated
Ja-Ela,26.2,70,1007,39.90,2025-10-23T00:00:00.000Z,Simulated
Negombo,30.2,72,1004,15.72,2025-10-23T00:00:00.000Z,Simulated
Minuwangoda,30.8,78,1010,26.70,2025-10-24T00:00:00.000Z,Simulated
Gampaha,30.6,81,1008,15.67,2025-10-24T00:00:00.000Z,Simulated
Ja-Ela,26.7,95,1002,21.44,2025-10-24T00:00:00.000Z,Simulated
Negombo,28.5,90,1001,43.63,2025-10-24T00:00:00.000Z,Simulated
Minuwangoda,29.0,77,1007,1.26,2025-10-25T00:00:00.000Z,Simulated
Gampaha,28.6,68,1005,10.58,2025-10-25T00:00:00.000Z,Simulated
Ja-Ela,31.1,78,1009,15.62,2025-10-25T00:00:00.000Z,Simulated
Negombo,26.2,81,1006,19.59,2025-10-25T00:00:00.000Z,Simulated
Minuwangoda,30.7,76,1007,31.07,2025-10-26T00:00:00.000Z,Simulated
Gampaha,29.0,68,1005,17.25,2025-10-26T00:00:00.000Z,Simulated
Ja-Ela,29.6,79,1000,15.72,2025-10-26T00:00:00.000Z,Simulated
Negombo,31.3,92,1005,40.79,2025-10-26T00:00:00.000Z,Simulated
Minuwangoda,27.2,83,1009,23.01,2025-10-27T00:00:00.000Z,Simulated
Gampaha,28.7,88,1006,35.62,2025-10-27T00:00:00.000Z,Simulated
Ja-Ela,29.0,68,1007,49.30,2025-10-27T00:00:00.000Z,Simulated
Negombo,31.1,87,1009,26.25,2025-10-27T00:00:00.000Z,Simulated
Minuwangoda,27.6,78,1007,41.43,2025-10-28T00:00:00.000Z,Simulated
Gampaha,26.8,80,1008,23.78,2025-10-28T00:00:00.000Z,Simulated
Ja-Ela,27.0,89,1003,24.30,2025-10-28T00:00:00.000Z,Simulated
Negombo,28.7,75,1006,43.24,2025-10-28T00:00:00.000Z,Simulated
Minuwangoda,26.0,66,1008,5.19,2025-10-29T00:00:00.000Z,Simulated
Gampaha,27.3,87,1005,38.29,2025-10-29T00:00:00.000Z,Simulated
Ja-Ela,26.1,78,1007,30.45,2025-10-29T00:00:00.000Z,Simulated
Negombo,31.0,79,1009,28.50,2025-10-29T00:00:00.000Z,Simulated
Minuwangoda,28.7,82,1004,24.70,2025-10-30T00:00:00.000Z,Simulated
Gampaha,26.5,91,1001,38.46,2025-10-30T00:00:00.000Z,Simulated
Ja-Ela,29.3,67,1002,42.08,2025-10-30T00:00:00.000Z,Simulated
Negombo,30.6,71,1004,10.12,2025-10-30T00:00:00.000Z,Simulated
Minuwangoda,28.7,67,1005,1.74,2025-10-31T00:00:00.000Z,Simulated
Gampaha,28.3,68,1000,4.71,2025-10-31T00:00:00.000Z,Simulated
Ja-Ela,26.6,86,1005,23.25,2025-10-31T00:00:00.000Z,Simulated
Negombo,27.0,76,1005,13.58,2025-10-31T00:00:00.000Z,Simulated
Minuwangoda,30.6,93,1007,40.04,2025-11-01T00:00:00.000Z,Simulated
Gampaha,31.9,69,1003,1.55,2025-11-01T00:00:00.000Z,Simulated
Ja-Ela,30.9,75,1007,43.14,2025-11-01T00:00:00.000Z,Simulated
Negombo,26.4,94,1001,41.51,2025-11-01T00:00:00.000Z,Simulated
Minuwangoda,30.2,72,1006,17.25,2025-11-02T00:00:00.000Z,Simulated
Gampaha,31.4,68,1009,9.91,2025-11-02T00:00:00.000Z,Simulated
Ja-Ela,27.8,84,1002,34.19,2025-11-02T00:00:00.000Z,Simulated
Negombo,30.6,90,1002,14.73,2025-11-02T00:00:00.000Z,Simulated
Minuwangoda,26.6,83,1009,3.50,2025-11-03T00:00:00.000Z,Simulated
Gampaha,27.9,73,1006,20.73,2025-11-03T00:00:00.000Z,Simulated
Ja-Ela,26.8,85,1004,36.45,2025-11-03T00:00:00.000Z,Simulated
Negombo,30.3,68,1002,49.86,2025-11-03T00:00:00.000Z,Simulated
Minuwangoda,31.2,75,1003,41.45,2025-11-04T00:00:00.000Z,Simulated
Gampaha,30.3,76,1001,24.01,2025-11-04T00:00:00.000Z,Simulated
Ja-Ela,30.9,75,1003,34.42,2025-11-04T00:00:00.000Z,Simulated
Negombo,30.3,77,1007,21.96,2025-11-04T00:00:00.000Z,Simulated
Minuwangoda,26.4,79,1001,2.66,2025-11-05T00:00:00.000Z,Simulated
Gampaha,26.9,81,1009,4.70,2025-11-05T00:00:00.000Z,Simulated
Ja-Ela,26.4,90,1005,5.78,2025-11-05T00:00:00.000Z,Simulated
Negombo,30.9,71,1006,39.90,2025-11-05T00:00:00.000Z,Simulated
Minuwangoda,27.2,70,1006,4.11,2025-11-06T00:00:00.000Z,Simulated
Gampaha,30.9,72,1007,31.04,2025-11-06T00:00:00.000Z,Simulated
Ja-Ela,29.6,94,1008,45.53,2025-11-06T00:00:00.000Z,Simulated
Negombo,28.9,91,1003,14.55,2025-11-06T00:00:00.000Z,Simulated
Minuwangoda,28.4,80,1006,6.80,2025-11-07T00:00:00.000Z,Simulated
Gampaha,30.5,78,1010,7.43,2025-11-07T00:00:00.000Z,Simulated
Ja-Ela,26.3,72,1006,3.52,2025-11-07T00:00:00.000Z,Simulated
Negombo,28.3,80,1008,3.83,2025-11-07T00:00:00.000Z,Simulated
Minuwangoda,26.8,73,1006,34.00,2025-11-08T00:00:00.000Z,Simulated
Gampaha,31.5,75,1008,48.04,2025-11-08T00:00:00.000Z,Simulated
Ja-Ela,28.7,79,1008,44.98,2025-11-08T00:00:00.000Z,Simulated
Negombo,29.8,67,1007,4.88,2025-11-08T00:00:00.000Z,Simulated
Minuwangoda,28.7,78,1008,3.80,2025-11-09T00:00:00.000Z,Simulated
Gampaha,28.0,90,1001,12.61,2025-11-09T00:00:00.000Z,Simulated
Ja-Ela,31.7,79,1004,33.63,2025-11-09T00:00:00.000Z,Simulated
Negombo,29.8,90,1007,12.56,2025-11-09T00:00:00.000Z,Simulated
Minuwangoda,27.1,75,1004,1.11,2025-11-10T00:00:00.000Z,Simulated
Gampaha,31.9,85,1003,39.65,2025-11-10T00:00:00.000Z,Simulated
Ja-Ela,31.2,94,1009,18.01,2025-11-10T00:00:00.000Z,Simulated
Negombo,27.7,92,1003,46.26,2025-11-10T00:00:00.000Z,Simulated
Minuwangoda,28.5,84,1002,10.28,2025-11-11T00:00:00.000Z,Simulated
Gampaha,30.7,81,1004,5.85,2025-11-11T00:00:00.000Z,Simulated
Ja-Ela,28.2,71,1004,31.96,2025-11-11T00:00:00.000Z,Simulated
Negombo,28.8,84,1008,45.82,2025-11-11T00:00:00.000Z,Simulated
Minuwangoda,30.0,91,1002,18.02,2025-11-12T00:00:00.000Z,Simulated
Gampaha,27.6,80,1005,23.07,2025-11-12T00:00:00.000Z,Simulated
Ja-Ela,26.4,84,1004,32.05,2025-11-12T00:00:00.000Z,Simulated
Negombo,27.9,76,1006,37.57,2025-11-12T00:00:00.000Z,Simulated
Minuwangoda,30.3,82,1001,38.56,2025-11-13T00:00:00.000Z,Simulated
Gampaha,29.6,70,1006,48.33,2025-11-13T00:00:00.000Z,Simulated
Ja-Ela,31.2,76,1002,23.18,2025-11-13T00:00:00.000Z,Simulated
Negombo,29.6,81,1000,8.04,2025-11-13T00:00:00.000Z,Simulated
Minuwangoda,30.9,86,1002,26.73,2025-11-14T00:00:00.000Z,Simulated
Gampaha,31.5,80,1009,36.13,2025-11-14T00:00:00.000Z,Simulated
Ja-Ela,30.2,84,1008,3.38,2025-11-14T00:00:00.000Z,Simulated
Negombo,27.7,69,1004,35.03,2025-11-14T00:00:00.000Z,Simulated
Minuwangoda,26.0,90,1009,5.57,2025-11-15T00:00:00.000Z,Simulated
Gampaha,30.3,89,1007,46.92,2025-11-15T00:00:00.000Z,Simulated
Ja-Ela,27.9,91,1002,47.01,2025-11-15T00:00:00.000Z,Simulated
Negombo,31.6,72,1002,4.96,2025-11-15T00:00:00.000Z,Simulated
Minuwangoda,26.5,87,1002,45.48,2025-11-16T00:00:00.000Z,Simulated
Gampaha,26.1,93,1006,34.33,2025-11-16T00:00:00.000Z,Simulated
Ja-Ela,26.1,93,1005,17.92,2025-11-16T00:00:00.000Z,Simulated
Negombo,29.2,93,1009,10.30,2025-11-16T00:00:00.000Z,Simulated
Minuwangoda,27.7,83,1003,27.71,2025-11-17T00:00:00.000Z,Simulated
Gampaha,27.6,65,1006,10.17,2025-11-17T00:00:00.000Z,Simulated
Ja-Ela,31.9,84,1009,0.20,2025-11-17T00:00:00.000Z,Simulated
Negombo,31.8,84,1002,38.20,2025-11-17T00:00:00.000Z,Simulated
Minuwangoda,30.6,66,1008,36.03,2025-11-18T00:00:00.000Z,Simulated
Gampaha,31.8,82,1004,26.24,2025-11-18T00:00:00.000Z,Simulated
Ja-Ela,30.9,88,1000,0.89,2025-11-18T00:00:00.000Z,Simulated
Negombo,30.7,69,1010,38.11,2025-11-18T00:00:00.000Z,Simulated
Minuwangoda,31.1,91,1001,32.97,2025-11-19T00:00:00.000Z,Simulated
Gampaha,27.8,68,1001,20.71,2025-11-19T00:00:00.000Z,Simulated
Ja-Ela,27.1,80,1005,24.44,2025-11-19T00:00:00.000Z,Simulated
Negombo,26.7,71,1006,18.00,2025-11-19T00:00:00.000Z,Simulated
Minuwangoda,28.1,89,1001,42.15,2025-11-20T00:00:00.000Z,Simulated
Gampaha,29.6,80,1003,39.56,2025-11-20T00:00:00.000Z,Simulated
Ja-Ela,27.6,65,1007,10.83,2025-11-20T00:00:00.000Z,Simulated
Negombo,30.3,73,1010,14.18,2025-11-20T00:00:00.000Z,Simulated
Minuwangoda,30.5,93,1009,43.59,2025-11-21T00:00:00.000Z,Simulated
Gampaha,28.5,94,1006,39.00,2025-11-21T00:00:00.000Z,Simulated
Ja-Ela,30.3,69,1001,5.76,2025-11-21T00:00:00.000Z,Simulated
Negombo,28.2,75,1000,41.89,2025-11-21T00:00:00.000Z,Simulated
Minuwangoda,27.1,94,1002,2.01,2025-11-22T00:00:00.000Z,Simulated
Gampaha,30.6,78,1002,3.16,2025-11-22T00:00:00.000Z,Simulated
Ja-Ela,27.6,90,1003,39.92,2025-11-22T00:00:00.000Z,Simulated
Negombo,28.9,86,1000,12.49,2025-11-22T00:00:00.000Z,Simulated
Minuwangoda,31.0,88,1009,42.23,2025-11-23T00:00:00.000Z,Simulated
Gampaha,31.6,90,1007,9.88,2025-11-23T00:00:00.000Z,Simulated
Ja-Ela,29.2,67,1008,14.71,2025-11-23T00:00:00.000Z,Simulated
Negombo,28.0,79,1006,49.38,2025-11-23T00:00:00.000Z,Simulated
Minuwangoda,28.7,68,1007,36.57,2025-11-24T00:00:00.000Z,Simulated
Gampaha,31.3,72,1005,0.97,2025-11-24T00:00:00.000Z,Simulated
Ja-Ela,31.8,94,1001,33.58,2025-11-24T00:00:00.000Z,Simulated
Negombo,27.2,76,1009,8.31,2025-11-24T00:00:00.000Z,Simulated
Minuwangoda,26.7,74,1003,41.50,2025-11-25T00:00:00.000Z,Simulated
Gampaha,30.4,81,1002,19.98,2025-11-25T00:00:00.000Z,Simulated
Ja-Ela,26.3,84,1002,8.80,2025-11-25T00:00:00.000Z,Simulated
Negombo,27.7,66,1004,22.19,2025-11-25T00:00:00.000Z,Simulated
Minuwangoda,29.3,90,1008,47.34,2025-11-26T00:00:00.000Z,Simulated
Gampaha,27.0,86,1004,19.38,2025-11-26T00:00:00.000Z,Simulated
Ja-Ela,31.3,69,1004,12.12,2025-11-26T00:00:00.000Z,Simulated
Negombo,30.6,69,1005,7.40,2025-11-26T00:00:00.000Z,Simulated
Minuwangoda,31.9,95,1002,41.81,2025-11-27T00:00:00.000Z,Simulated
Gampaha,26.7,78,1009,39.96,2025-11-27T00:00:00.000Z,Simulated
Ja-Ela,29.7,79,1005,41.31,2025-11-27T00:00:00.000Z,Simulated
Negombo,26.4,67,1002,24.92,2025-11-27T00:00:00.000Z,Simulated
Minuwangoda,32.0,68,1002,44.93,2025-11-28T00:00:00.000Z,Simulated
Gampaha,28.4,72,1009,42.35,2025-11-28T00:00:00.000Z,Simulated
Ja-Ela,27.9,69,1008,16.58,2025-11-28T00:00:00.000Z,Simulated
Negombo,31.5,88,1003,15.75,2025-11-28T00:00:00.000Z,Simulated
Minuwangoda,31.8,67,1002,0.53,2025-11-29T00:00:00.000Z,Simulated
Gampaha,31.4,93,1008,28.11,2025-11-29T00:00:00.000Z,Simulated
Ja-Ela,27.2,80,1008,6.90,2025-11-29T00:00:00.000Z,Simulated
Negombo,31.0,75,1002,34.79,2025-11-29T00:00:00.000Z,Simulated
Minuwangoda,29.7,92,1006,27.03,2025-11-30T00:00:00.000Z,Simulated
Gampaha,26.6,77,1006,43.54,2025-11-30T00:00:00.000Z,Simulated
Ja-Ela,30.8,77,1003,4.49,2025-11-30T00:00:00.000Z,Simulated
Negombo,32.0,70,1000,35.30,2025-11-30T00:00:00.000Z,Simulated
Minuwangoda,29.4,71,1000,7.51,2025-12-01T00:00:00.000Z,Simulated
Gampaha,29.2,80,1009,12.14,2025-12-01T00:00:00.000Z,Simulated
Ja-Ela,27.5,95,1007,3.39,2025-12-01T00:00:00.000Z,Simulated
Negombo,28.1,74,1007,10.04,2025-12-01T00:00:00.000Z,Simulated
Minuwangoda,26.6,86,1008,7.26,2025-12-02T00:00:00.000Z,Simulated
Gampaha,31.8,92,1006,5.05,2025-12-02T00:00:00.000Z,Simulated
Ja-Ela,30.7,69,1001,14.33,2025-12-02T00:00:00.000Z,Simulated
Negombo,29.6,86,1004,3.18,2025-12-02T00:00:00.000Z,Simulated
Minuwangoda,26.4,77,1009,15.26,2025-12-03T00:00:00.000Z,Simulated
Gampaha,30.9,66,1001,8.99,2025-12-03T00:00:00.000Z,Simulated
Ja-Ela,28.6,76,1002,18.33,2025-12-03T00:00:00.000Z,Simulated
Negombo,28.3,80,1010,12.46,2025-12-03T00:00:00.000Z,Simulated
Minuwangoda,31.9,81,1008,13.91,2025-12-04T00:00:00.000Z,Simulated
Gampaha,28.6,82,1009,8.33,2025-12-04T00:00:00.000Z,Simulated
Ja-Ela,27.6,65,1005,17.24,2025-12-04T00:00:00.000Z,Simulated
Negombo,31.2,76,1003,18.64,2025-12-04T00:00:00.000Z,Simulated
Minuwangoda,26.3,79,1005,2.79,2025-12-05T00:00:00.000Z,Simulated
Gampaha,26.7,73,1002,0.43,2025-12-05T00:00:00.000Z,Simulated
Ja-Ela,26.0,95,1007,9.18,2025-12-05T00:00:00.000Z,Simulated
Negombo,29.5,75,1008,11.25,2025-12-05T00:00:00.000Z,Simulated
Minuwangoda,28.4,92,1010,2.30,2025-12-06T00:00:00.000Z,Simulated
Gampaha,28.3,71,1003,0.10,2025-12-06T00:00:00.000Z,Simulated
Ja-Ela,31.8,90,1008,2.90,2025-12-06T00:00:00.000Z,Simulated
Negombo,29.4,93,1004,10.43,2025-12-06T00:00:00.000Z,Simulated
Minuwangoda,28.8,75,1005,3.78,2025-12-07T00:00:00.000Z,Simulated
Gampaha,30.5,87,1005,10.08,2025-12-07T00:00:00.000Z,Simulated
Ja-Ela,28.2,68,1002,10.73,2025-12-07T00:00:00.000Z,Simulated
Negombo,29.7,94,1001,15.12,2025-12-07T00:00:00.000Z,Simulated
Minuwangoda,29.2,88,1002,5.22,2025-12-08T00:00:00.000Z,Simulated
Gampaha,27.6,65,1003,16.47,2025-12-08T00:00:00.000Z,Simulated
Ja-Ela,26.6,92,1004,6.65,2025-12-08T00:00:00.000Z,Simulated
Negombo,31.3,78,1003,9.94,2025-12-08T00:00:00.000Z,Simulated
Minuwangoda,28.9,85,1003,12.00,2025-12-09T00:00:00.000Z,Simulated
Gampaha,31.4,68,1004,5.07,2025-12-09T00:00:00.000Z,Simulated
Ja-Ela,26.3,72,1008,9.63,2025-12-09T00:00:00.000Z,Simulated
Negombo,28.1,77,1008,9.08,2025-12-09T00:00:00.000Z,Simulated
Minuwangoda,29.7,85,1003,1.89,2025-12-10T00:00:00.000Z,Simulated
Gampaha,26.1,92,1004,16.42,2025-12-10T00:00:00.000Z,Simulated
Ja-Ela,28.5,69,1006,17.31,2025-12-10T00:00:00.000Z,Simulated
Negombo,29.9,86,1000,12.87,2025-12-10T00:00:00.000Z,Simulated
Minuwangoda,31.7,77,1001,14.33,2025-12-11T00:00:00.000Z,Simulated
Gampaha,28.8,70,1002,6.94,2025-12-11T00:00:00.000Z,Simulated
Ja-Ela,30.3,95,1003,0.88,2025-12-11T00:00:00.000Z,Simulated
Negombo,31.9,82,1006,2.91,2025-12-11T00:00:00.000Z,Simulated
Minuwangoda,31.2,95,1001,8.99,2025-12-12T00:00:00.000Z,Simulated
Gampaha,31.8,80,1004,16.94,2025-12-12T00:00:00.000Z,Simulated
Ja-Ela,30.1,94,1001,17.65,2025-12-12T00:00:00.000Z,Simulated
Negombo,31.9,88,1007,6.38,2025-12-12T00:00:00.000Z,Simulated
Minuwangoda,29.7,89,1006,9.83,2025-12-13T00:00:00.000Z,Simulated
Gampaha,26.3,73,1009,2.69,2025-12-13T00:00:00.000Z,Simulated
Ja-Ela,31.2,92,1003,16.49,2025-12-13T00:00:00.000Z,Simulated
Negombo,29.5,88,1010,0.52,2025-12-13T00:00:00.000Z,Simulated
Minuwangoda,27.8,71,1007,15.48,2025-12-14T00:00:00.000Z,Simulated
Gampaha,27.4,86,1006,19.83,2025-12-14T00:00:00.000Z,Simulated
Ja-Ela,27.4,86,1008,16.37,2025-12-14T00:00:00.000Z,Simulated
Negombo,27.7,94,1007,13.96,2025-12-14T00:00:00.000Z,Simulated
Minuwangoda,26.3,95,1009,9.21,2025-12-15T00:00:00.000Z,Simulated
Gampaha,30.2,66,1007,6.48,2025-12-15T00:00:00.000Z,Simulated
Ja-Ela,27.5,90,1008,18.67,2025-12-15T00:00:00.000Z,Simulated
Negombo,27.1,71,1007,14.45,2025-12-15T00:00:00.000Z,Simulated
Minuwangoda,29.7,92,1005,2.15,2025-12-16T00:00:00.000Z,Simulated
Gampaha,29.2,90,1009,12.00,2025-12-16T00:00:00.000Z,Simulated
